,Date,BALTICF,BALTICF,BALTICF,BALTICF,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC2,BPTCMC2,BPTCMC2,BPTCMC2,BPTCYC1,BPTCYC1,BPTCYC1,BPTCYC1,BPANMAX,BHANDSZ,BSUPRAI,BPANTCA,RVPRDMG,MISRDMG,MISRDM2,GLTJEAG,GLTKHIG,PMOJEAG,PMOLZCG,PMOKHIG,RUETAOG,BNDTAOG,RDMJEAG,RDMKHIG,ODSJEAG,ODSTAOG,ODSBPNG,ODSCHIG,ODSPUSG,ODSRDMG,ODSHUNG,PAZCNRA,PASCNRA,PAZJPRA,PAZTWRA,PAGCNRA,PAGJPRA,PAGTWRA,RVPGCGR,RVPGIGR,RVPGPGR,GLTSCNR,PASKRRA,PNGZCNR,PNGZIDR,PNGZJPR,PAZIDRA,CANNCNR,CANNIDR,DVTGCNR,DVTGIDR,DVTGJPR,PDXCCNR,PDXCIDR,PAGIDRA,PAGKRRA,DAMDLCG,PNGDLC2,PMODLCG,CNDBPNG,CNDCHIG,DVTDLC2,BPTCMC3,BPTCMC4,BPTCMC5,BPTCQC1,BPTCQC2,4605,4606,5195,10590,Value
1462,2019-08-01,1812.0,1812.0,1812.0,1812.0,13021.0,13021.0,13021.0,13021.0,12679.0,12679.0,12679.0,12679.0,9650.0,9650.0,9650.0,9650.0,1818.0,517.0,974.0,14547.0,27.34,24.57,37.01,21.32,19.46,31.23,13.5,29.37,39.66,33.09,38.84,37.07,32.85,45.2,41.21,49.25,46.06,29.7,45.17,49.72,14.85,61.53,55.19,46.37,58.44,52.86,48.05,61.4,66.31,14.85,16.35,49.72,58.51,61.53,58.51,18.22,23.71,46.37,54.87,58.44,26.93,26.91,54.87,49.28,13.5,37.09,20.25,38.1,45.92,59.75,12175.0,12096.0,12008.0,12093.0,9317.0,8.7,8.4,8.5,7.4,11111.0
1463,2019-08-02,1788.0,1788.0,1788.0,1788.0,13000.0,13000.0,13000.0,13000.0,12629.0,12629.0,12629.0,12629.0,9620.0,9620.0,9620.0,9620.0,1779.0,517.0,968.0,14234.0,27.34,24.53,36.93,20.78,18.98,30.45,13.2,28.65,39.11,32.27,38.77,37.0,32.78,45.11,41.13,49.16,45.97,29.65,45.07,48.96,14.51,60.67,54.37,45.74,57.72,52.15,47.33,60.49,65.39,14.51,15.93,48.96,57.63,60.67,57.63,17.91,23.26,45.74,54.13,57.72,26.81,26.45,54.13,48.63,13.21,36.06,19.78,38.02,45.84,59.51,12054.0,11992.0,11946.0,11997.0,9250.0,8.4,8.05,7.75,7.1,11045.0
1464,2019-08-03,1788.0,1788.0,1788.0,1788.0,13000.0,13000.0,13000.0,13000.0,12629.0,12629.0,12629.0,12629.0,9620.0,9620.0,9620.0,9620.0,1779.0,517.0,968.0,14234.0,27.34,24.53,36.93,20.78,18.98,30.45,13.2,28.65,39.11,32.27,38.77,37.0,32.78,45.11,41.13,49.16,45.97,29.65,45.07,48.96,14.51,60.67,54.37,45.74,57.72,52.15,47.33,60.49,65.39,14.51,15.93,48.96,57.63,60.67,57.63,17.91,23.26,45.74,54.13,57.72,26.81,26.45,54.13,48.63,13.21,36.06,19.78,38.02,45.84,59.51,12054.0,11992.0,11946.0,11997.0,9250.0,8.4,8.05,7.75,7.1,11045.0
1465,2019-08-04,1788.0,1788.0,1788.0,1788.0,13000.0,13000.0,13000.0,13000.0,12629.0,12629.0,12629.0,12629.0,9620.0,9620.0,9620.0,9620.0,1779.0,517.0,968.0,14234.0,27.34,24.53,36.93,20.78,18.98,30.45,13.2,28.65,39.11,32.27,38.77,37.0,32.78,45.11,41.13,49.16,45.97,29.65,45.07,48.96,14.51,60.67,54.37,45.74,57.72,52.15,47.33,60.49,65.39,14.51,15.93,48.96,57.63,60.67,57.63,17.91,23.26,45.74,54.13,57.72,26.81,26.45,54.13,48.63,13.21,36.06,19.78,38.02,45.84,59.51,12054.0,11992.0,11946.0,11997.0,9250.0,8.4,8.05,7.75,7.1,11045.0
1466,2019-08-05,1774.0,1774.0,1774.0,1774.0,13129.0,13129.0,13129.0,13129.0,12450.0,12450.0,12450.0,12450.0,9382.0,9382.0,9382.0,9382.0,1753.0,519.0,959.0,14025.0,27.36,24.33,36.55,19.74,18.03,28.91,12.68,27.2,38.29,30.69,38.53,36.78,32.6,44.83,40.89,48.85,45.68,29.52,44.77,47.74,13.82,59.33,53.09,44.75,56.63,51.08,46.17,59.06,63.95,13.82,15.19,47.74,56.26,59.33,56.26,17.65,22.92,44.75,53.0,56.63,26.64,26.1,53.0,47.63,12.57,35.88,18.86,37.8,45.56,59.16,11871.0,11667.0,11583.0,11707.0,9113.0,8.4,8.05,7.75,7.1,10951.0
1467,2019-08-06,1734.0,1734.0,1734.0,1734.0,14379.0,14379.0,14379.0,14379.0,13767.0,13767.0,13767.0,13767.0,9572.0,9572.0,9572.0,9572.0,1759.0,519.0,956.0,14068.0,27.34,24.35,36.6,19.46,17.78,28.49,12.54,26.81,38.41,30.26,38.24,36.49,32.4,44.5,40.6,48.47,45.34,29.34,44.46,47.91,13.64,59.52,53.27,44.89,56.79,51.25,46.33,59.26,64.16,13.64,15.0,47.91,56.45,59.52,56.45,17.43,22.64,44.89,53.16,56.79,26.54,25.8,53.16,47.78,12.4,35.4,18.61,37.53,45.2,58.87,12600.0,12146.0,12129.0,12292.0,9408.0,8.4,8.05,7.75,7.1,10910.0
1468,2019-08-07,1712.0,1712.0,1712.0,1712.0,14546.0,14546.0,14546.0,14546.0,13513.0,13513.0,13513.0,13513.0,9394.0,9394.0,9394.0,9394.0,1791.0,520.0,955.0,14320.0,27.47,24.31,36.5,19.3,17.62,28.24,12.47,26.56,38.17,30.01,38.08,36.34,32.3,44.33,40.45,48.28,45.15,29.25,44.29,47.49,13.51,59.1,52.9,44.57,56.49,50.98,45.94,58.82,63.71,13.51,14.91,47.49,56.02,59.1,56.02,17.44,22.67,44.57,52.85,56.49,26.53,25.84,52.85,47.51,12.27,35.8,18.45,37.39,45.01,58.81,12425.0,11813.0,11825.0,12021.0,9254.0,8.4,8.05,7.75,7.1,10892.0
1469,2019-08-08,1720.0,1720.0,1720.0,1720.0,15113.0,15113.0,15113.0,15113.0,13940.0,13940.0,13940.0,13940.0,9458.0,9458.0,9458.0,9458.0,1839.0,521.0,959.0,14701.0,27.48,24.01,35.95,19.0,17.33,27.76,12.33,26.09,38.05,29.53,37.93,36.18,32.22,44.16,40.31,48.1,44.98,29.17,44.15,47.21,13.29,58.88,52.74,44.41,56.38,50.92,45.69,58.57,63.47,13.29,14.73,47.21,55.78,58.88,55.78,17.44,22.7,44.41,52.72,56.38,26.66,25.87,52.72,47.42,12.05,35.58,18.16,37.26,44.84,59.03,12763.0,12042.0,12042.0,12282.0,9375.0,8.4,8.05,7.75,7.1,10938.0
1470,2019-08-09,1748.0,1748.0,1748.0,1748.0,15625.0,15625.0,15625.0,15625.0,14767.0,14767.0,14767.0,14767.0,9599.0,9599.0,9599.0,9599.0,1898.0,523.0,970.0,15169.0,27.56,23.51,35.0,18.81,17.15,27.47,12.25,25.8,38.78,29.23,38.18,36.41,32.41,44.43,40.56,48.41,45.26,29.32,44.42,48.08,13.15,59.96,53.83,45.19,57.36,51.93,46.53,59.72,64.63,13.15,14.61,48.08,56.87,59.96,56.87,17.42,22.71,45.19,53.71,57.36,27.05,25.87,53.71,48.3,11.91,36.3,17.98,37.5,45.14,59.83,13404.0,12542.0,12375.0,12774.0,9596.0,8.3,7.9,7.75,6.9,11074.0
1471,2019-08-10,1748.0,1748.0,1748.0,1748.0,15625.0,15625.0,15625.0,15625.0,14767.0,14767.0,14767.0,14767.0,9599.0,9599.0,9599.0,9599.0,1898.0,523.0,970.0,15169.0,27.56,23.51,35.0,18.81,17.15,27.47,12.25,25.8,38.78,29.23,38.18,36.41,32.41,44.43,40.56,48.41,45.26,29.32,44.42,48.08,13.15,59.96,53.83,45.19,57.36,51.93,46.53,59.72,64.63,13.15,14.61,48.08,56.87,59.96,56.87,17.42,22.71,45.19,53.71,57.36,27.05,25.87,53.71,48.3,11.91,36.3,17.98,37.5,45.14,59.83,13404.0,12542.0,12375.0,12774.0,9596.0,8.3,7.9,7.75,6.9,11074.0
1472,2019-08-11,1748.0,1748.0,1748.0,1748.0,15625.0,15625.0,15625.0,15625.0,14767.0,14767.0,14767.0,14767.0,9599.0,9599.0,9599.0,9599.0,1898.0,523.0,970.0,15169.0,27.56,23.51,35.0,18.81,17.15,27.47,12.25,25.8,38.78,29.23,38.18,36.41,32.41,44.43,40.56,48.41,45.26,29.32,44.42,48.08,13.15,59.96,53.83,45.19,57.36,51.93,46.53,59.72,64.63,13.15,14.61,48.08,56.87,59.96,56.87,17.42,22.71,45.19,53.71,57.36,27.05,25.87,53.71,48.3,11.91,36.3,17.98,37.5,45.14,59.83,13404.0,12542.0,12375.0,12774.0,9596.0,8.3,7.9,7.75,6.9,11074.0
1473,2019-08-12,1774.0,1774.0,1774.0,1774.0,15696.0,15696.0,15696.0,15696.0,15038.0,15038.0,15038.0,15038.0,9647.0,9647.0,9647.0,9647.0,1932.0,524.0,975.0,15440.0,27.66,23.55,35.05,19.27,17.56,28.15,12.49,26.44,39.25,29.94,38.38,36.59,32.58,44.66,40.76,48.67,45.5,29.45,44.65,48.68,13.44,60.68,54.53,45.71,57.99,52.57,47.1,60.48,65.4,13.44,14.93,48.68,57.6,60.68,57.6,17.56,22.91,45.71,54.36,57.99,27.33,26.08,54.36,48.87,12.17,36.78,18.38,37.69,45.4,60.41,13975.0,12725.0,12500.0,13067.0,9667.0,8.3,7.9,7.75,6.9,11136.0
1474,2019-08-13,1864.0,1864.0,1864.0,1864.0,16050.0,16050.0,16050.0,16050.0,15575.0,15575.0,15575.0,15575.0,9753.0,9753.0,9753.0,9753.0,1999.0,530.0,992.0,15983.0,27.74,23.72,35.35,20.1,18.29,29.35,12.93,27.54,39.8,31.18,38.95,37.11,33.05,45.31,41.34,49.38,46.18,29.81,45.32,49.35,13.95,61.52,55.38,46.32,58.75,53.36,47.76,61.37,66.31,13.95,15.55,49.35,58.45,61.52,58.45,17.78,23.26,46.32,55.14,58.75,27.55,26.44,55.14,49.57,12.63,37.34,19.08,38.25,46.08,60.81,14408.0,13075.0,12867.0,13450.0,9817.0,8.3,7.9,7.75,6.9,11329.0
1475,2019-08-14,1950.0,1950.0,1950.0,1950.0,16171.0,16171.0,16171.0,16171.0,15717.0,15717.0,15717.0,15717.0,9801.0,9801.0,9801.0,9801.0,2089.0,539.0,1022.0,16708.0,27.84,24.33,36.47,20.5,18.61,29.9,13.18,28.01,40.01,31.77,39.76,37.87,33.68,46.24,42.16,50.43,47.13,30.32,46.24,49.53,14.15,61.8,55.7,46.52,59.05,53.7,47.94,61.66,66.61,14.15,15.89,49.53,58.73,61.8,58.73,18.64,24.47,46.52,55.44,59.05,27.98,27.68,55.44,49.84,12.77,37.49,19.39,39.03,47.08,61.77,14554.0,13208.0,12954.0,13572.0,9879.0,8.3,7.9,7.75,6.9,11677.0
1476,2019-08-15,2047.0,2047.0,2047.0,2047.0,16213.0,16213.0,16213.0,16213.0,15796.0,15796.0,15796.0,15796.0,9872.0,9872.0,9872.0,9872.0,2150.0,550.0,1070.0,17198.0,28.05,24.1,35.98,21.62,19.6,31.53,13.77,29.51,40.68,33.45,40.65,38.68,34.41,47.25,43.06,51.57,48.18,30.88,47.26,50.42,14.84,62.85,56.72,47.28,59.96,54.61,48.79,62.77,67.74,14.84,16.71,50.42,59.8,62.85,59.8,18.72,24.66,47.28,56.36,59.96,27.9,27.87,56.36,50.66,13.39,38.22,20.35,39.89,48.18,61.44,14638.0,13263.0,12933.0,13611.0,9954.0,8.3,7.9,7.75,6.9,12220.0
1477,2019-08-16,2088.0,2088.0,2088.0,2088.0,16225.0,16225.0,16225.0,16225.0,15467.0,15467.0,15467.0,15467.0,9874.0,9874.0,9874.0,9874.0,2169.0,560.0,1118.0,17359.0,28.26,24.25,36.22,21.79,19.74,31.76,13.87,29.72,40.33,33.7,41.27,39.25,34.93,47.95,43.69,52.36,48.92,31.28,47.98,49.87,14.93,62.27,56.19,46.85,59.51,54.19,48.27,62.15,67.11,14.93,16.86,49.87,59.2,62.27,59.2,19.06,25.14,46.85,55.9,59.51,28.01,28.37,55.9,50.26,13.46,37.78,20.48,40.51,48.95,61.7,14433.0,13038.0,12700.0,13391.0,9958.0,9.4,9.05,9.2,8.1,12753.0
1478,2019-08-17,2088.0,2088.0,2088.0,2088.0,16225.0,16225.0,16225.0,16225.0,15467.0,15467.0,15467.0,15467.0,9874.0,9874.0,9874.0,9874.0,2169.0,560.0,1118.0,17359.0,28.26,24.25,36.22,21.79,19.74,31.76,13.87,29.72,40.33,33.7,41.27,39.25,34.93,47.95,43.69,52.36,48.92,31.28,47.98,49.87,14.93,62.27,56.19,46.85,59.51,54.19,48.27,62.15,67.11,14.93,16.86,49.87,59.2,62.27,59.2,19.06,25.14,46.85,55.9,59.51,28.01,28.37,55.9,50.26,13.46,37.78,20.48,40.51,48.95,61.7,14433.0,13038.0,12700.0,13391.0,9958.0,9.4,9.05,9.2,8.1,12753.0
1479,2019-08-18,2088.0,2088.0,2088.0,2088.0,16225.0,16225.0,16225.0,16225.0,15467.0,15467.0,15467.0,15467.0,9874.0,9874.0,9874.0,9874.0,2169.0,560.0,1118.0,17359.0,28.26,24.25,36.22,21.79,19.74,31.76,13.87,29.72,40.33,33.7,41.27,39.25,34.93,47.95,43.69,52.36,48.92,31.28,47.98,49.87,14.93,62.27,56.19,46.85,59.51,54.19,48.27,62.15,67.11,14.93,16.86,49.87,59.2,62.27,59.2,19.06,25.14,46.85,55.9,59.51,28.01,28.37,55.9,50.26,13.46,37.78,20.48,40.51,48.95,61.7,14433.0,13038.0,12700.0,13391.0,9958.0,9.4,9.05,9.2,8.1,12753.0
1480,2019-08-19,2067.0,2067.0,2067.0,2067.0,16058.0,16058.0,16058.0,16058.0,14771.0,14771.0,14771.0,14771.0,9818.0,9818.0,9818.0,9818.0,2174.0,569.0,1141.0,17402.0,28.51,24.49,36.61,22.14,20.06,32.29,14.05,30.21,40.65,34.24,41.5,39.46,35.13,48.22,43.93,52.65,49.19,31.43,48.25,50.34,15.15,62.79,56.68,47.23,59.93,54.59,48.72,62.7,67.67,15.15,17.1,50.34,59.73,62.79,59.73,19.18,25.3,47.23,56.33,59.93,28.08,28.54,56.33,50.64,13.67,38.16,20.79,40.74,49.23,61.87,13854.0,12642.0,12308.0,12935.0,9929.0,9.4,9.05,9.2,8.1,12998.0
1481,2019-08-20,2059.0,2059.0,2059.0,2059.0,16104.0,16104.0,16104.0,16104.0,15138.0,15138.0,15138.0,15138.0,9924.0,9924.0,9924.0,9924.0,2161.0,579.0,1161.0,17299.0,28.73,24.74,37.03,21.89,19.83,31.91,13.92,29.85,40.64,33.85,41.54,39.49,35.19,48.27,43.98,52.71,49.24,31.47,48.31,50.33,14.98,62.78,56.66,47.22,59.91,54.57,48.71,62.69,67.65,14.98,16.93,50.33,59.72,62.78,59.72,19.07,25.16,47.22,56.31,59.91,28.0,28.39,56.31,50.63,13.51,38.15,20.56,40.79,49.29,61.68,14067.0,12763.0,12413.0,13081.0,10079.0,9.4,9.05,9.2,8.1,13213.0
1482,2019-08-21,2061.0,2061.0,2061.0,2061.0,16196.0,16196.0,16196.0,16196.0,15663.0,15663.0,15663.0,15663.0,10122.0,10122.0,10122.0,10122.0,2163.0,591.0,1188.0,17309.0,27.48,24.98,37.44,21.8,19.76,31.78,13.88,29.74,40.69,33.72,42.22,40.13,35.69,49.03,44.65,53.57,50.04,31.88,49.05,50.38,14.93,62.84,56.73,47.27,59.98,54.64,48.76,62.76,67.73,14.93,16.87,50.38,59.79,62.84,59.79,19.01,25.07,47.27,56.38,59.98,28.05,28.3,56.38,50.69,13.47,38.19,20.48,41.43,50.11,61.77,14608.0,13229.0,12858.0,13565.0,10338.0,9.4,9.05,9.2,8.1,13498.0
1483,2019-08-22,2118.0,2118.0,2118.0,2118.0,16292.0,16292.0,16292.0,16292.0,16138.0,16138.0,16138.0,16138.0,10295.0,10295.0,10295.0,10295.0,2181.0,609.0,1220.0,17456.0,27.84,25.31,37.98,22.17,20.08,32.33,14.08,30.24,40.95,34.28,42.4,40.29,35.85,49.24,44.83,53.8,50.25,32.0,49.26,50.72,15.15,63.25,57.13,47.56,60.33,55.0,49.09,63.2,68.17,15.15,17.13,50.72,60.21,63.25,60.21,18.88,24.95,47.56,56.74,60.33,27.86,28.17,56.74,51.01,13.66,38.47,20.8,41.61,50.34,61.24,15038.0,13713.0,13125.0,13958.0,10525.0,9.4,9.05,9.2,8.1,13840.0
1484,2019-08-23,2168.0,2168.0,2168.0,2168.0,16296.0,16296.0,16296.0,16296.0,16433.0,16433.0,16433.0,16433.0,10365.0,10365.0,10365.0,10365.0,2196.0,619.0,1249.0,17583.0,28.31,25.38,38.06,22.77,20.62,33.2,14.39,31.05,41.25,35.19,42.63,40.5,36.01,49.48,45.05,54.09,50.51,32.14,49.5,51.13,15.53,63.71,57.57,47.9,60.72,55.37,49.47,63.68,68.66,15.53,17.56,51.13,60.67,63.71,60.67,19.15,25.33,47.9,57.14,60.72,27.98,28.56,57.14,51.35,14.0,38.8,21.32,41.82,50.62,61.53,15208.0,13883.0,13217.0,14103.0,10613.0,9.8,9.45,8.9,8.5,14113.0
1485,2019-08-24,2168.0,2168.0,2168.0,2168.0,16296.0,16296.0,16296.0,16296.0,16433.0,16433.0,16433.0,16433.0,10365.0,10365.0,10365.0,10365.0,2196.0,619.0,1249.0,17583.0,28.31,25.38,38.06,22.77,20.62,33.2,14.39,31.05,41.25,35.19,42.63,40.5,36.01,49.48,45.05,54.09,50.51,32.14,49.5,51.13,15.53,63.71,57.57,47.9,60.72,55.37,49.47,63.68,68.66,15.53,17.56,51.13,60.67,63.71,60.67,19.15,25.33,47.9,57.14,60.72,27.98,28.56,57.14,51.35,14.0,38.8,21.32,41.82,50.62,61.53,15208.0,13883.0,13217.0,14103.0,10613.0,9.8,9.45,8.9,8.5,14113.0
1486,2019-08-25,2168.0,2168.0,2168.0,2168.0,16296.0,16296.0,16296.0,16296.0,16433.0,16433.0,16433.0,16433.0,10365.0,10365.0,10365.0,10365.0,2196.0,619.0,1249.0,17583.0,28.31,25.38,38.06,22.77,20.62,33.2,14.39,31.05,41.25,35.19,42.63,40.5,36.01,49.48,45.05,54.09,50.51,32.14,49.5,51.13,15.53,63.71,57.57,47.9,60.72,55.37,49.47,63.68,68.66,15.53,17.56,51.13,60.67,63.71,60.67,19.15,25.33,47.9,57.14,60.72,27.98,28.56,57.14,51.35,14.0,38.8,21.32,41.82,50.62,61.53,15208.0,13883.0,13217.0,14103.0,10613.0,9.8,9.45,8.9,8.5,14113.0
1487,2019-08-26,2168.0,2168.0,2168.0,2168.0,16296.0,16296.0,16296.0,16296.0,16433.0,16433.0,16433.0,16433.0,10365.0,10365.0,10365.0,10365.0,2196.0,619.0,1249.0,17583.0,28.35,24.96,37.29,22.91,20.75,33.41,14.46,31.25,41.11,35.4,42.53,40.41,35.95,49.38,44.96,53.96,50.4,32.08,49.39,50.91,15.62,63.49,57.36,47.72,60.54,55.2,49.27,63.44,68.42,15.62,17.66,50.91,60.44,63.49,60.44,19.22,25.43,47.72,56.95,60.54,28.05,28.66,56.95,51.19,14.09,38.62,21.43,41.73,50.5,61.7,15208.0,13883.0,13217.0,14103.0,10613.0,9.8,9.45,8.9,8.5,14113.0
1488,2019-08-27,2213.0,2213.0,2213.0,2213.0,16329.0,16329.0,16329.0,16329.0,16950.0,16950.0,16950.0,16950.0,10577.0,10577.0,10577.0,10577.0,2218.0,632.0,1286.0,17760.0,28.57,25.32,37.92,23.38,21.16,34.1,14.71,31.89,41.85,36.12,42.52,40.4,35.95,49.37,44.96,53.96,50.39,32.08,49.38,51.97,15.9,64.67,58.49,48.58,61.5,56.14,50.27,64.7,69.69,15.9,18.0,51.97,61.65,64.67,61.65,19.71,26.09,48.58,57.95,61.5,28.39,29.35,57.95,52.06,14.34,39.48,21.83,41.73,50.5,62.53,15838.0,14488.0,13642.0,14656.0,10879.0,9.8,9.45,8.9,8.5,14507.0
1489,2019-08-28,2267.0,2267.0,2267.0,2267.0,16308.0,16308.0,16308.0,16308.0,16675.0,16675.0,16675.0,16675.0,10582.0,10582.0,10582.0,10582.0,2235.0,643.0,1310.0,17897.0,28.94,25.43,38.1,24.06,21.79,35.12,15.05,32.85,41.85,37.17,42.84,40.71,36.17,49.74,45.27,54.37,50.77,32.27,49.72,51.92,16.35,64.66,58.49,48.57,61.52,56.18,50.23,64.68,69.67,16.35,18.47,51.92,61.63,64.66,61.63,19.93,26.39,48.57,57.96,61.52,28.62,29.66,57.96,52.08,14.75,39.44,22.44,42.02,50.88,63.05,15679.0,14400.0,13567.0,14549.0,10854.0,9.8,9.45,8.9,8.5,14768.0
1490,2019-08-29,2277.0,2277.0,2277.0,2277.0,16788.0,16788.0,16788.0,16788.0,15671.0,15671.0,15671.0,15671.0,10567.0,10567.0,10567.0,10567.0,2249.0,656.0,1328.0,18012.0,29.47,25.71,38.58,24.91,22.57,36.4,15.48,34.05,42.05,38.47,42.72,40.59,36.09,49.6,45.16,54.21,50.63,32.2,49.6,52.19,16.91,64.97,58.8,48.8,61.79,56.45,50.5,65.02,70.01,16.91,19.06,52.19,61.96,64.97,61.96,20.27,26.84,48.8,58.24,61.79,28.93,30.12,58.24,52.33,15.28,39.66,23.2,41.91,50.73,63.81,14325.0,13525.0,13525.0,14507.0,10879.0,9.8,9.45,8.9,8.5,14960.0
1491,2019-08-30,2378.0,2378.0,2378.0,2378.0,17163.0,17163.0,17163.0,17163.0,16079.0,16079.0,16079.0,16079.0,10673.0,10673.0,10673.0,10673.0,2260.0,665.0,1336.0,18098.0,29.42,25.97,39.06,24.65,22.32,36.0,15.35,33.67,42.13,38.06,42.31,40.19,35.82,49.16,44.77,53.71,50.17,31.95,49.18,52.3,16.73,65.11,58.94,48.9,61.92,56.58,50.6,65.16,70.16,16.73,18.89,52.3,62.09,65.11,62.09,20.35,26.94,48.9,58.37,61.92,29.02,30.22,58.37,52.44,15.11,39.75,22.96,41.54,50.25,64.0,14554.0,13679.0,11225.0,14771.0,11017.0,10.25,9.9,9.65,8.95,15056.0
1492,2019-08-31,2378.0,2378.0,2378.0,2378.0,17163.0,17163.0,17163.0,17163.0,16079.0,16079.0,16079.0,16079.0,10673.0,10673.0,10673.0,10673.0,2260.0,665.0,1336.0,18098.0,29.42,25.97,39.06,24.65,22.32,36.0,15.35,33.67,42.13,38.06,42.31,40.19,35.82,49.16,44.77,53.71,50.17,31.95,49.18,52.3,16.73,65.11,58.94,48.9,61.92,56.58,50.6,65.16,70.16,16.73,18.89,52.3,62.09,65.11,62.09,20.35,26.94,48.9,58.37,61.92,29.02,30.22,58.37,52.44,15.11,39.75,22.96,41.54,50.25,64.0,14554.0,13679.0,11225.0,14771.0,11017.0,10.25,9.9,9.65,8.95,15056.0
1493,2019-09-01,2378.0,2378.0,2378.0,2378.0,17163.0,17163.0,17163.0,17163.0,16079.0,16079.0,16079.0,16079.0,10673.0,10673.0,10673.0,10673.0,2260.0,665.0,1336.0,18098.0,29.42,25.97,39.06,24.65,22.32,36.0,15.35,33.67,42.13,38.06,42.31,40.19,35.82,49.16,44.77,53.71,50.17,31.95,49.18,52.3,16.73,65.11,58.94,48.9,61.92,56.58,50.6,65.16,70.16,16.73,18.89,52.3,62.09,65.11,62.09,20.35,26.94,48.9,58.37,61.92,29.02,30.22,58.37,52.44,15.11,39.75,22.96,41.54,50.25,64.0,14554.0,13679.0,11225.0,14771.0,11017.0,10.25,9.9,9.65,8.95,15056.0
1494,2019-09-02,2442.0,2442.0,2442.0,2442.0,17067.0,17067.0,17067.0,17067.0,16004.0,16004.0,16004.0,16004.0,10674.0,10674.0,10674.0,10674.0,2262.0,671.0,1346.0,18116.0,29.6,25.89,38.89,24.67,22.34,36.03,15.37,33.7,41.87,38.1,42.7,40.57,36.08,49.6,45.15,54.21,50.62,32.18,49.59,51.91,16.74,64.69,58.55,48.59,61.59,56.27,50.23,64.72,69.71,16.74,18.9,51.91,61.66,64.69,61.66,20.33,26.92,48.59,58.02,61.59,29.02,30.21,58.02,52.14,15.12,39.44,22.98,41.89,50.72,64.0,14329.0,13488.0,11225.0,14607.0,10963.0,10.25,9.9,9.65,8.95,15158.0
1495,2019-09-03,2501.0,2501.0,2501.0,2501.0,16917.0,16917.0,16917.0,16917.0,15483.0,15483.0,15483.0,15483.0,10523.0,10523.0,10523.0,10523.0,2261.0,677.0,1350.0,18113.0,29.64,25.92,38.94,24.63,22.3,35.96,15.35,33.63,41.79,38.03,42.56,40.44,36.0,49.44,45.02,54.04,50.46,32.1,49.44,51.78,16.71,64.55,58.42,48.49,61.48,56.17,50.11,64.57,69.56,16.71,18.89,51.78,61.52,64.55,61.52,20.29,26.89,48.49,57.91,61.48,28.94,30.17,57.91,52.05,15.08,39.33,22.93,41.77,50.55,63.79,13925.0,13117.0,11067.0,14175.0,10721.0,10.25,9.9,9.65,8.95,15214.0
1496,2019-09-04,2518.0,2518.0,2518.0,2518.0,16871.0,16871.0,16871.0,16871.0,15071.0,15071.0,15071.0,15071.0,10402.0,10402.0,10402.0,10402.0,2250.0,682.0,1351.0,18026.0,29.05,26.02,39.11,23.93,21.65,34.89,15.0,32.61,41.21,36.93,42.31,40.19,35.82,49.15,44.76,53.7,50.16,31.95,49.18,51.78,16.71,64.55,58.42,48.49,61.48,56.17,49.3,63.57,68.55,16.24,18.89,50.93,60.56,63.61,61.52,20.28,26.86,47.81,57.13,60.73,28.91,30.15,57.91,52.05,14.64,38.65,22.3,41.54,50.24,63.72,13813.0,12942.0,10900.0,13942.0,10500.0,10.25,9.9,9.65,8.95,15233.0
1497,2019-09-05,2499.0,2499.0,2499.0,2499.0,16246.0,16246.0,16246.0,16246.0,14304.0,14304.0,14304.0,14304.0,10250.0,10250.0,10250.0,10250.0,2234.0,688.0,1348.0,17898.0,29.34,26.33,39.68,23.79,21.53,34.69,14.92,32.43,41.32,36.72,42.47,40.35,35.92,49.33,44.92,53.9,50.34,32.05,49.34,51.78,16.71,64.55,58.42,48.49,61.48,56.17,49.48,63.77,68.76,16.17,18.89,51.13,60.76,63.8,61.52,20.38,26.96,47.95,57.27,60.86,29.04,30.25,57.91,52.05,14.58,38.8,22.18,41.68,50.43,64.1,13396.0,12571.0,10683.0,13424.0,10304.0,10.25,9.9,9.65,8.95,15199.0
1498,2019-09-06,2462.0,2462.0,2462.0,2462.0,16567.0,16567.0,16567.0,16567.0,14571.0,14571.0,14571.0,14571.0,10372.0,10372.0,10372.0,10372.0,2216.0,689.0,1338.0,17755.0,29.43,26.78,40.52,23.85,21.61,34.79,14.93,32.55,41.62,36.82,42.54,40.41,35.97,49.4,44.98,53.98,50.42,32.09,49.42,51.61,16.23,64.3,58.15,48.32,61.23,55.9,49.94,64.3,69.29,16.23,18.34,51.61,61.27,64.3,61.27,20.03,26.49,48.32,57.66,61.23,28.8,29.76,57.66,51.83,14.65,39.19,22.26,41.74,50.51,63.51,13579.0,12746.0,10796.0,13632.0,10450.0,9.75,9.4,9.2,8.45,15099.0
